instance,algorithm,random_seed,epsilon,horizon,regret
instance-3,thompson-sampling,46,0,204800,238
instance-3,thompson-sampling,47,0,204800,117
instance-3,thompson-sampling,48,0,204800,194
instance-3,thompson-sampling,49,0,204800,28
instance-1,epsilon-greedy,0,0.002,50,17
instance-1,epsilon-greedy,1,0.002,50,24
instance-1,epsilon-greedy,2,0.002,50,19
instance-1,epsilon-greedy,3,0.002,50,20
instance-1,epsilon-greedy,4,0.002,50,15
instance-1,epsilon-greedy,5,0.002,50,12
instance-1,epsilon-greedy,6,0.002,50,23
instance-1,epsilon-greedy,7,0.002,50,20
instance-1,epsilon-greedy,8,0.002,50,23
instance-1,epsilon-greedy,9,0.002,50,16
instance-1,epsilon-greedy,10,0.002,50,18
instance-1,epsilon-greedy,11,0.002,50,21
instance-1,epsilon-greedy,12,0.002,50,24
instance-1,epsilon-greedy,13,0.002,50,25
instance-1,epsilon-greedy,14,0.002,50,16
instance-1,epsilon-greedy,15,0.002,50,13
instance-1,epsilon-greedy,16,0.002,50,20
instance-1,epsilon-greedy,17,0.002,50,20
instance-1,epsilon-greedy,18,0.002,50,23
instance-1,epsilon-greedy,19,0.002,50,19
instance-1,epsilon-greedy,20,0.002,50,17
instance-1,epsilon-greedy,21,0.002,50,19
instance-1,epsilon-greedy,22,0.002,50,23
instance-1,epsilon-greedy,23,0.002,50,18
instance-1,epsilon-greedy,24,0.002,50,23
instance-1,epsilon-greedy,25,0.002,50,23
instance-1,epsilon-greedy,26,0.002,50,23
instance-1,epsilon-greedy,27,0.002,50,19
instance-1,epsilon-greedy,28,0.002,50,20
instance-1,epsilon-greedy,29,0.002,50,16
instance-1,epsilon-greedy,30,0.002,50,27
instance-1,epsilon-greedy,31,0.002,50,20
instance-1,epsilon-greedy,32,0.002,50,16
instance-1,epsilon-greedy,33,0.002,50,15
instance-1,epsilon-greedy,34,0.002,50,18
instance-1,epsilon-greedy,35,0.002,50,13
instance-1,epsilon-greedy,36,0.002,50,16
instance-1,epsilon-greedy,37,0.002,50,18
instance-1,epsilon-greedy,38,0.002,50,17
instance-1,epsilon-greedy,39,0.002,50,23
instance-1,epsilon-greedy,40,0.002,50,20
instance-1,epsilon-greedy,41,0.002,50,25
instance-1,epsilon-greedy,42,0.002,50,15
instance-1,epsilon-greedy,43,0.002,50,25
instance-1,epsilon-greedy,44,0.002,50,17
instance-1,epsilon-greedy,45,0.002,50,23
instance-1,epsilon-greedy,46,0.002,50,11
instance-1,epsilon-greedy,47,0.002,50,18
instance-1,epsilon-greedy,48,0.002,50,4
instance-1,epsilon-greedy,49,0.002,50,22
instance-1,epsilon-greedy,0,0.002,200,80
instance-1,epsilon-greedy,1,0.002,200,80
instance-1,epsilon-greedy,2,0.002,200,81
instance-1,epsilon-greedy,3,0.002,200,78
instance-1,epsilon-greedy,4,0.002,200,79
instance-1,epsilon-greedy,5,0.002,200,74
instance-1,epsilon-greedy,6,0.002,200,81
instance-1,epsilon-greedy,7,0.002,200,52
instance-1,epsilon-greedy,8,0.002,200,79
instance-1,epsilon-greedy,9,0.002,200,68
instance-1,epsilon-greedy,10,0.002,200,84
instance-1,epsilon-greedy,11,0.002,200,83
instance-1,epsilon-greedy,12,0.002,200,84
instance-1,epsilon-greedy,13,0.002,200,81
instance-1,epsilon-greedy,14,0.002,200,83
instance-1,epsilon-greedy,15,0.002,200,77
instance-1,epsilon-greedy,16,0.002,200,79
instance-1,epsilon-greedy,17,0.002,200,75
instance-1,epsilon-greedy,18,0.002,200,84
instance-1,epsilon-greedy,19,0.002,200,79
instance-1,epsilon-greedy,20,0.002,200,71
instance-1,epsilon-greedy,21,0.002,200,81
instance-1,epsilon-greedy,22,0.002,200,72
instance-1,epsilon-greedy,23,0.002,200,84
instance-1,epsilon-greedy,24,0.002,200,94
instance-1,epsilon-greedy,25,0.002,200,85
instance-1,epsilon-greedy,26,0.002,200,83
instance-1,epsilon-greedy,27,0.002,200,89
instance-1,epsilon-greedy,28,0.002,200,57
instance-1,epsilon-greedy,29,0.002,200,60
instance-1,epsilon-greedy,30,0.002,200,81
instance-1,epsilon-greedy,31,0.002,200,81
instance-1,epsilon-greedy,32,0.002,200,69
instance-1,epsilon-greedy,33,0.002,200,68
instance-1,epsilon-greedy,34,0.002,200,54
instance-1,epsilon-greedy,35,0.002,200,63
instance-1,epsilon-greedy,36,0.002,200,89
instance-1,epsilon-greedy,37,0.002,200,86
instance-1,epsilon-greedy,38,0.002,200,81
instance-1,epsilon-greedy,39,0.002,200,91
instance-1,epsilon-greedy,40,0.002,200,83
instance-1,epsilon-greedy,41,0.002,200,87
instance-1,epsilon-greedy,42,0.002,200,19
instance-1,epsilon-greedy,43,0.002,200,82
instance-1,epsilon-greedy,44,0.002,200,78
instance-1,epsilon-greedy,45,0.002,200,87
instance-1,epsilon-greedy,46,0.002,200,73
instance-1,epsilon-greedy,47,0.002,200,76
instance-1,epsilon-greedy,48,0.002,200,-1
instance-1,epsilon-greedy,49,0.002,200,86
instance-1,epsilon-greedy,0,0.002,800,123
instance-1,epsilon-greedy,1,0.002,800,340
instance-1,epsilon-greedy,2,0.002,800,330
instance-1,epsilon-greedy,3,0.002,800,303
instance-1,epsilon-greedy,4,0.002,800,152
instance-1,epsilon-greedy,5,0.002,800,93
instance-1,epsilon-greedy,6,0.002,800,317
instance-1,epsilon-greedy,7,0.002,800,58
instance-1,epsilon-greedy,8,0.002,800,181
instance-1,epsilon-greedy,9,0.002,800,170
instance-1,epsilon-greedy,10,0.002,800,341
instance-1,epsilon-greedy,11,0.002,800,325
instance-1,epsilon-greedy,12,0.002,800,331
instance-1,epsilon-greedy,13,0.002,800,332
instance-1,epsilon-greedy,14,0.002,800,104
instance-1,epsilon-greedy,15,0.002,800,320
instance-1,epsilon-greedy,16,0.002,800,305
instance-1,epsilon-greedy,17,0.002,800,319
instance-1,epsilon-greedy,18,0.002,800,268
instance-1,epsilon-greedy,19,0.002,800,317
instance-1,epsilon-greedy,20,0.002,800,306
instance-1,epsilon-greedy,21,0.002,800,225
instance-1,epsilon-greedy,22,0.002,800,316
instance-1,epsilon-greedy,23,0.002,800,113
instance-1,epsilon-greedy,24,0.002,800,93
instance-1,epsilon-greedy,25,0.002,800,199
instance-1,epsilon-greedy,26,0.002,800,303
instance-1,epsilon-greedy,27,0.002,800,356
instance-1,epsilon-greedy,28,0.002,800,66
instance-1,epsilon-greedy,29,0.002,800,63
instance-1,epsilon-greedy,30,0.002,800,317
instance-1,epsilon-greedy,31,0.002,800,321
instance-1,epsilon-greedy,32,0.002,800,310
instance-1,epsilon-greedy,33,0.002,800,304
instance-1,epsilon-greedy,34,0.002,800,68
instance-1,epsilon-greedy,35,0.002,800,94
instance-1,epsilon-greedy,36,0.002,800,347
instance-1,epsilon-greedy,37,0.002,800,329
instance-1,epsilon-greedy,38,0.002,800,252
instance-1,epsilon-greedy,39,0.002,800,320
instance-1,epsilon-greedy,40,0.002,800,315
instance-1,epsilon-greedy,41,0.002,800,340
instance-1,epsilon-greedy,42,0.002,800,16
instance-1,epsilon-greedy,43,0.002,800,142
instance-1,epsilon-greedy,44,0.002,800,293
instance-1,epsilon-greedy,45,0.002,800,230
instance-1,epsilon-greedy,46,0.002,800,203
instance-1,epsilon-greedy,47,0.002,800,104
instance-1,epsilon-greedy,48,0.002,800,-2
instance-1,epsilon-greedy,49,0.002,800,311
instance-1,epsilon-greedy,0,0.002,3200,132
instance-1,epsilon-greedy,1,0.002,3200,1283
instance-1,epsilon-greedy,2,0.002,3200,560
instance-1,epsilon-greedy,3,0.002,3200,1233
instance-1,epsilon-greedy,4,0.002,3200,143
instance-1,epsilon-greedy,5,0.002,3200,132
instance-1,epsilon-greedy,6,0.002,3200,780
instance-1,epsilon-greedy,7,0.002,3200,80
instance-1,epsilon-greedy,8,0.002,3200,192
instance-1,epsilon-greedy,9,0.002,3200,181
instance-1,epsilon-greedy,10,0.002,3200,389
instance-1,epsilon-greedy,11,0.002,3200,1289
instance-1,epsilon-greedy,12,0.002,3200,565
instance-1,epsilon-greedy,13,0.002,3200,870
instance-1,epsilon-greedy,14,0.002,3200,136
instance-1,epsilon-greedy,15,0.002,3200,1278
instance-1,epsilon-greedy,16,0.002,3200,1218
instance-1,epsilon-greedy,17,0.002,3200,479
instance-1,epsilon-greedy,18,0.002,3200,255
instance-1,epsilon-greedy,19,0.002,3200,1285
instance-1,epsilon-greedy,20,0.002,3200,816
instance-1,epsilon-greedy,21,0.002,3200,275
instance-1,epsilon-greedy,22,0.002,3200,851
instance-1,epsilon-greedy,23,0.002,3200,63
instance-1,epsilon-greedy,24,0.002,3200,111
instance-1,epsilon-greedy,25,0.002,3200,215
instance-1,epsilon-greedy,26,0.002,3200,325
instance-1,epsilon-greedy,27,0.002,3200,543
instance-1,epsilon-greedy,28,0.002,3200,108
instance-1,epsilon-greedy,29,0.002,3200,74
instance-1,epsilon-greedy,30,0.002,3200,714
instance-1,epsilon-greedy,31,0.002,3200,303
instance-1,epsilon-greedy,32,0.002,3200,447
instance-1,epsilon-greedy,33,0.002,3200,1283
instance-1,epsilon-greedy,34,0.002,3200,65
instance-1,epsilon-greedy,35,0.002,3200,138
instance-1,epsilon-greedy,36,0.002,3200,1307
instance-1,epsilon-greedy,37,0.002,3200,419
instance-1,epsilon-greedy,38,0.002,3200,263
instance-1,epsilon-greedy,39,0.002,3200,573
instance-1,epsilon-greedy,40,0.002,3200,1304
instance-1,epsilon-greedy,41,0.002,3200,396
instance-1,epsilon-greedy,42,0.002,3200,-5
instance-1,epsilon-greedy,43,0.002,3200,140
instance-1,epsilon-greedy,44,0.002,3200,283
instance-1,epsilon-greedy,45,0.002,3200,241
instance-1,epsilon-greedy,46,0.002,3200,167
instance-1,epsilon-greedy,47,0.002,3200,117
instance-1,epsilon-greedy,48,0.002,3200,6
instance-1,epsilon-greedy,49,0.002,3200,1291
instance-1,epsilon-greedy,0,0.002,12800,33
instance-1,epsilon-greedy,1,0.002,12800,2275
instance-1,epsilon-greedy,2,0.002,12800,562
instance-1,epsilon-greedy,3,0.002,12800,1708
instance-1,epsilon-greedy,4,0.002,12800,199
instance-1,epsilon-greedy,5,0.002,12800,97
instance-1,epsilon-greedy,6,0.002,12800,837
instance-1,epsilon-greedy,7,0.002,12800,69
instance-1,epsilon-greedy,8,0.002,12800,121
instance-1,epsilon-greedy,9,0.002,12800,183
instance-1,epsilon-greedy,10,0.002,12800,367
instance-1,epsilon-greedy,11,0.002,12800,2978
instance-1,epsilon-greedy,12,0.002,12800,518
instance-1,epsilon-greedy,13,0.002,12800,935
instance-1,epsilon-greedy,14,0.002,12800,84
instance-1,epsilon-greedy,15,0.002,12800,1331
instance-1,epsilon-greedy,16,0.002,12800,2326
instance-1,epsilon-greedy,17,0.002,12800,436
instance-1,epsilon-greedy,18,0.002,12800,254
instance-1,epsilon-greedy,19,0.002,12800,3028
instance-1,epsilon-greedy,20,0.002,12800,772
instance-1,epsilon-greedy,21,0.002,12800,266
instance-1,epsilon-greedy,22,0.002,12800,886
instance-1,epsilon-greedy,23,0.002,12800,59
instance-1,epsilon-greedy,24,0.002,12800,102
instance-1,epsilon-greedy,25,0.002,12800,233
instance-1,epsilon-greedy,26,0.002,12800,358
instance-1,epsilon-greedy,27,0.002,12800,527
instance-1,epsilon-greedy,28,0.002,12800,128
instance-1,epsilon-greedy,29,0.002,12800,-9
instance-1,epsilon-greedy,30,0.002,12800,722
instance-1,epsilon-greedy,31,0.002,12800,265
instance-1,epsilon-greedy,32,0.002,12800,438
instance-1,epsilon-greedy,33,0.002,12800,1301
instance-1,epsilon-greedy,34,0.002,12800,-9
instance-1,epsilon-greedy,35,0.002,12800,85
instance-1,epsilon-greedy,36,0.002,12800,2130
instance-1,epsilon-greedy,37,0.002,12800,383
instance-1,epsilon-greedy,38,0.002,12800,206
instance-1,epsilon-greedy,39,0.002,12800,543
instance-1,epsilon-greedy,40,0.002,12800,1582
instance-1,epsilon-greedy,41,0.002,12800,427
instance-1,epsilon-greedy,42,0.002,12800,17
instance-1,epsilon-greedy,43,0.002,12800,180
instance-1,epsilon-greedy,44,0.002,12800,272
instance-1,epsilon-greedy,45,0.002,12800,266
instance-1,epsilon-greedy,46,0.002,12800,113
instance-1,epsilon-greedy,47,0.002,12800,159
instance-1,epsilon-greedy,48,0.002,12800,-9
instance-1,epsilon-greedy,49,0.002,12800,1406
instance-1,epsilon-greedy,0,0.002,51200,140
instance-1,epsilon-greedy,1,0.002,51200,2310
instance-1,epsilon-greedy,2,0.002,51200,561
instance-1,epsilon-greedy,3,0.002,51200,1698
instance-1,epsilon-greedy,4,0.002,51200,264
instance-1,epsilon-greedy,5,0.002,51200,180
instance-1,epsilon-greedy,6,0.002,51200,792
instance-1,epsilon-greedy,7,0.002,51200,221
instance-1,epsilon-greedy,8,0.002,51200,180
instance-1,epsilon-greedy,9,0.002,51200,211
instance-1,epsilon-greedy,10,0.002,51200,480
instance-1,epsilon-greedy,11,0.002,51200,2898
instance-1,epsilon-greedy,12,0.002,51200,621
instance-1,epsilon-greedy,13,0.002,51200,906
instance-1,epsilon-greedy,14,0.002,51200,-47
instance-1,epsilon-greedy,15,0.002,51200,1423
instance-1,epsilon-greedy,16,0.002,51200,2421
instance-1,epsilon-greedy,17,0.002,51200,414
instance-1,epsilon-greedy,18,0.002,51200,143
instance-1,epsilon-greedy,19,0.002,51200,3013
instance-1,epsilon-greedy,20,0.002,51200,731
instance-1,epsilon-greedy,21,0.002,51200,328
instance-1,epsilon-greedy,22,0.002,51200,894
instance-1,epsilon-greedy,23,0.002,51200,161
instance-1,epsilon-greedy,24,0.002,51200,55
instance-1,epsilon-greedy,25,0.002,51200,164
instance-1,epsilon-greedy,26,0.002,51200,137
instance-1,epsilon-greedy,27,0.002,51200,485
instance-1,epsilon-greedy,28,0.002,51200,58
instance-1,epsilon-greedy,29,0.002,51200,47
instance-1,epsilon-greedy,30,0.002,51200,840
instance-1,epsilon-greedy,31,0.002,51200,335
instance-1,epsilon-greedy,32,0.002,51200,325
instance-1,epsilon-greedy,33,0.002,51200,1233
instance-1,epsilon-greedy,34,0.002,51200,33
instance-1,epsilon-greedy,35,0.002,51200,-146
instance-1,epsilon-greedy,36,0.002,51200,2234
instance-1,epsilon-greedy,37,0.002,51200,436
instance-1,epsilon-greedy,38,0.002,51200,161
instance-1,epsilon-greedy,39,0.002,51200,564
instance-1,epsilon-greedy,40,0.002,51200,1612
instance-1,epsilon-greedy,41,0.002,51200,421
instance-1,epsilon-greedy,42,0.002,51200,17
instance-1,epsilon-greedy,43,0.002,51200,221
instance-1,epsilon-greedy,44,0.002,51200,409
instance-1,epsilon-greedy,45,0.002,51200,177
instance-1,epsilon-greedy,46,0.002,51200,90
instance-1,epsilon-greedy,47,0.002,51200,233
instance-1,epsilon-greedy,48,0.002,51200,-171
instance-1,epsilon-greedy,49,0.002,51200,1481
instance-1,epsilon-greedy,0,0.002,204800,-113
instance-1,epsilon-greedy,1,0.002,204800,2375
instance-1,epsilon-greedy,2,0.002,204800,358
instance-1,epsilon-greedy,3,0.002,204800,1986
instance-1,epsilon-greedy,4,0.002,204800,115
instance-1,epsilon-greedy,5,0.002,204800,177
instance-1,epsilon-greedy,6,0.002,204800,760
instance-1,epsilon-greedy,7,0.002,204800,534
instance-1,epsilon-greedy,8,0.002,204800,485
instance-1,epsilon-greedy,9,0.002,204800,199
instance-1,epsilon-greedy,10,0.002,204800,307
instance-1,epsilon-greedy,11,0.002,204800,2829
instance-1,epsilon-greedy,12,0.002,204800,740
instance-1,epsilon-greedy,13,0.002,204800,770
instance-1,epsilon-greedy,14,0.002,204800,15
instance-1,epsilon-greedy,15,0.002,204800,1598
instance-1,epsilon-greedy,16,0.002,204800,2392
instance-1,epsilon-greedy,17,0.002,204800,310
instance-1,epsilon-greedy,18,0.002,204800,24
instance-1,epsilon-greedy,19,0.002,204800,2945
instance-1,epsilon-greedy,20,0.002,204800,919
instance-1,epsilon-greedy,21,0.002,204800,495
instance-1,epsilon-greedy,22,0.002,204800,1001
instance-1,epsilon-greedy,23,0.002,204800,439
instance-1,epsilon-greedy,24,0.002,204800,-19
instance-1,epsilon-greedy,25,0.002,204800,74
instance-1,epsilon-greedy,26,0.002,204800,235
instance-1,epsilon-greedy,27,0.002,204800,674
instance-1,epsilon-greedy,28,0.002,204800,71
instance-1,epsilon-greedy,29,0.002,204800,-103
instance-1,epsilon-greedy,30,0.002,204800,922
instance-1,epsilon-greedy,31,0.002,204800,475
instance-1,epsilon-greedy,32,0.002,204800,333
instance-1,epsilon-greedy,33,0.002,204800,1116
instance-1,epsilon-greedy,34,0.002,204800,301
instance-1,epsilon-greedy,35,0.002,204800,-109
instance-1,epsilon-greedy,36,0.002,204800,2148
instance-1,epsilon-greedy,37,0.002,204800,609
instance-1,epsilon-greedy,38,0.002,204800,100
instance-1,epsilon-greedy,39,0.002,204800,449
instance-1,epsilon-greedy,40,0.002,204800,1790
instance-1,epsilon-greedy,41,0.002,204800,2
instance-1,epsilon-greedy,42,0.002,204800,56
instance-1,epsilon-greedy,43,0.002,204800,280
instance-1,epsilon-greedy,44,0.002,204800,480
instance-1,epsilon-greedy,45,0.002,204800,104
instance-1,epsilon-greedy,46,0.002,204800,410
instance-1,epsilon-greedy,47,0.002,204800,392
instance-1,epsilon-greedy,48,0.002,204800,-711
instance-1,epsilon-greedy,49,0.002,204800,1504
instance-1,epsilon-greedy,0,0.02,50,17
instance-1,epsilon-greedy,1,0.02,50,24
instance-1,epsilon-greedy,2,0.02,50,19
instance-1,epsilon-greedy,3,0.02,50,6
instance-1,epsilon-greedy,4,0.02,50,14
instance-1,epsilon-greedy,5,0.02,50,26
instance-1,epsilon-greedy,6,0.02,50,23
instance-1,epsilon-greedy,7,0.02,50,20
instance-1,epsilon-greedy,8,0.02,50,6
instance-1,epsilon-greedy,9,0.02,50,18
instance-1,epsilon-greedy,10,0.02,50,22
instance-1,epsilon-greedy,11,0.02,50,12
instance-1,epsilon-greedy,12,0.02,50,-3
instance-1,epsilon-greedy,13,0.02,50,22
instance-1,epsilon-greedy,14,0.02,50,15
instance-1,epsilon-greedy,15,0.02,50,16
instance-1,epsilon-greedy,16,0.02,50,9
instance-1,epsilon-greedy,17,0.02,50,10
instance-1,epsilon-greedy,18,0.02,50,4
instance-1,epsilon-greedy,19,0.02,50,13
instance-1,epsilon-greedy,20,0.02,50,19
instance-1,epsilon-greedy,21,0.02,50,20
instance-1,epsilon-greedy,22,0.02,50,23
instance-1,epsilon-greedy,23,0.02,50,18
instance-1,epsilon-greedy,24,0.02,50,23
instance-1,epsilon-greedy,25,0.02,50,19
instance-1,epsilon-greedy,26,0.02,50,22
instance-1,epsilon-greedy,27,0.02,50,17
instance-1,epsilon-greedy,28,0.02,50,16
instance-1,epsilon-greedy,29,0.02,50,16
instance-1,epsilon-greedy,30,0.02,50,24
instance-1,epsilon-greedy,31,0.02,50,18
instance-1,epsilon-greedy,32,0.02,50,15
instance-1,epsilon-greedy,33,0.02,50,6
instance-1,epsilon-greedy,34,0.02,50,18
instance-1,epsilon-greedy,35,0.02,50,21
instance-1,epsilon-greedy,36,0.02,50,16
instance-1,epsilon-greedy,37,0.02,50,7
instance-1,epsilon-greedy,38,0.02,50,3
instance-1,epsilon-greedy,39,0.02,50,12
instance-1,epsilon-greedy,40,0.02,50,20
instance-1,epsilon-greedy,41,0.02,50,25
instance-1,epsilon-greedy,42,0.02,50,15
instance-1,epsilon-greedy,43,0.02,50,3
instance-1,epsilon-greedy,44,0.02,50,13
instance-1,epsilon-greedy,45,0.02,50,8
instance-1,epsilon-greedy,46,0.02,50,11
instance-1,epsilon-greedy,47,0.02,50,18
instance-1,epsilon-greedy,48,0.02,50,4
instance-1,epsilon-greedy,49,0.02,50,22
instance-1,epsilon-greedy,0,0.02,200,23
instance-1,epsilon-greedy,1,0.02,200,52
instance-1,epsilon-greedy,2,0.02,200,64
instance-1,epsilon-greedy,3,0.02,200,11
instance-1,epsilon-greedy,4,0.02,200,10
instance-1,epsilon-greedy,5,0.02,200,58
instance-1,epsilon-greedy,6,0.02,200,52
instance-1,epsilon-greedy,7,0.02,200,25
instance-1,epsilon-greedy,8,0.02,200,5
instance-1,epsilon-greedy,9,0.02,200,25
instance-1,epsilon-greedy,10,0.02,200,42
instance-1,epsilon-greedy,11,0.02,200,9
instance-1,epsilon-greedy,12,0.02,200,-3
instance-1,epsilon-greedy,13,0.02,200,78
instance-1,epsilon-greedy,14,0.02,200,33
instance-1,epsilon-greedy,15,0.02,200,20
instance-1,epsilon-greedy,16,0.02,200,16
instance-1,epsilon-greedy,17,0.02,200,13
instance-1,epsilon-greedy,18,0.02,200,5
instance-1,epsilon-greedy,19,0.02,200,13
instance-1,epsilon-greedy,20,0.02,200,23
instance-1,epsilon-greedy,21,0.02,200,80
instance-1,epsilon-greedy,22,0.02,200,23
instance-1,epsilon-greedy,23,0.02,200,72
instance-1,epsilon-greedy,24,0.02,200,35
instance-1,epsilon-greedy,25,0.02,200,30
instance-1,epsilon-greedy,26,0.02,200,82
instance-1,epsilon-greedy,27,0.02,200,12
instance-1,epsilon-greedy,28,0.02,200,20
instance-1,epsilon-greedy,29,0.02,200,38
instance-1,epsilon-greedy,30,0.02,200,21
instance-1,epsilon-greedy,31,0.02,200,85
instance-1,epsilon-greedy,32,0.02,200,15
instance-1,epsilon-greedy,33,0.02,200,11
instance-1,epsilon-greedy,34,0.02,200,77
instance-1,epsilon-greedy,35,0.02,200,25
instance-1,epsilon-greedy,36,0.02,200,53
instance-1,epsilon-greedy,37,0.02,200,12
instance-1,epsilon-greedy,38,0.02,200,8
instance-1,epsilon-greedy,39,0.02,200,9
instance-1,epsilon-greedy,40,0.02,200,20
instance-1,epsilon-greedy,41,0.02,200,81
instance-1,epsilon-greedy,42,0.02,200,75
instance-1,epsilon-greedy,43,0.02,200,3
instance-1,epsilon-greedy,44,0.02,200,15
instance-1,epsilon-greedy,45,0.02,200,15
instance-1,epsilon-greedy,46,0.02,200,10
instance-1,epsilon-greedy,47,0.02,200,78
instance-1,epsilon-greedy,48,0.02,200,10
instance-1,epsilon-greedy,49,0.02,200,39
instance-1,epsilon-greedy,0,0.02,800,13
instance-1,epsilon-greedy,1,0.02,800,51
instance-1,epsilon-greedy,2,0.02,800,64
instance-1,epsilon-greedy,3,0.02,800,7
instance-1,epsilon-greedy,4,0.02,800,-2
instance-1,epsilon-greedy,5,0.02,800,59
instance-1,epsilon-greedy,6,0.02,800,41
instance-1,epsilon-greedy,7,0.02,800,22
instance-1,epsilon-greedy,8,0.02,800,2
instance-1,epsilon-greedy,9,0.02,800,36
instance-1,epsilon-greedy,10,0.02,800,49
instance-1,epsilon-greedy,11,0.02,800,3
instance-1,epsilon-greedy,12,0.02,800,-3
instance-1,epsilon-greedy,13,0.02,800,175
instance-1,epsilon-greedy,14,0.02,800,46
instance-1,epsilon-greedy,15,0.02,800,37
instance-1,epsilon-greedy,16,0.02,800,1
instance-1,epsilon-greedy,17,0.02,800,23
instance-1,epsilon-greedy,18,0.02,800,14
instance-1,epsilon-greedy,19,0.02,800,14
instance-1,epsilon-greedy,20,0.02,800,38
instance-1,epsilon-greedy,21,0.02,800,95
instance-1,epsilon-greedy,22,0.02,800,22
instance-1,epsilon-greedy,23,0.02,800,64
instance-1,epsilon-greedy,24,0.02,800,49
instance-1,epsilon-greedy,25,0.02,800,20
instance-1,epsilon-greedy,26,0.02,800,330
instance-1,epsilon-greedy,27,0.02,800,42
instance-1,epsilon-greedy,28,0.02,800,30
instance-1,epsilon-greedy,29,0.02,800,47
instance-1,epsilon-greedy,30,0.02,800,25
instance-1,epsilon-greedy,31,0.02,800,95
instance-1,epsilon-greedy,32,0.02,800,29
instance-1,epsilon-greedy,33,0.02,800,20
instance-1,epsilon-greedy,34,0.02,800,83
instance-1,epsilon-greedy,35,0.02,800,9
instance-1,epsilon-greedy,36,0.02,800,70
instance-1,epsilon-greedy,37,0.02,800,12
instance-1,epsilon-greedy,38,0.02,800,21
instance-1,epsilon-greedy,39,0.02,800,-18
instance-1,epsilon-greedy,40,0.02,800,18
instance-1,epsilon-greedy,41,0.02,800,89
instance-1,epsilon-greedy,42,0.02,800,131
instance-1,epsilon-greedy,43,0.02,800,21
instance-1,epsilon-greedy,44,0.02,800,30
instance-1,epsilon-greedy,45,0.02,800,11
instance-1,epsilon-greedy,46,0.02,800,2
instance-1,epsilon-greedy,47,0.02,800,154
instance-1,epsilon-greedy,48,0.02,800,16
instance-1,epsilon-greedy,49,0.02,800,44
instance-1,epsilon-greedy,0,0.02,3200,45
instance-1,epsilon-greedy,1,0.02,3200,48
instance-1,epsilon-greedy,2,0.02,3200,89
instance-1,epsilon-greedy,3,0.02,3200,61
instance-1,epsilon-greedy,4,0.02,3200,10
instance-1,epsilon-greedy,5,0.02,3200,86
instance-1,epsilon-greedy,6,0.02,3200,50
instance-1,epsilon-greedy,7,0.02,3200,41
instance-1,epsilon-greedy,8,0.02,3200,35
instance-1,epsilon-greedy,9,0.02,3200,48
instance-1,epsilon-greedy,10,0.02,3200,42
instance-1,epsilon-greedy,11,0.02,3200,7
instance-1,epsilon-greedy,12,0.02,3200,-6
instance-1,epsilon-greedy,13,0.02,3200,207
instance-1,epsilon-greedy,14,0.02,3200,46
instance-1,epsilon-greedy,15,0.02,3200,56
instance-1,epsilon-greedy,16,0.02,3200,7
instance-1,epsilon-greedy,17,0.02,3200,14
instance-1,epsilon-greedy,18,0.02,3200,-24
instance-1,epsilon-greedy,19,0.02,3200,37
instance-1,epsilon-greedy,20,0.02,3200,62
instance-1,epsilon-greedy,21,0.02,3200,107
instance-1,epsilon-greedy,22,0.02,3200,25
instance-1,epsilon-greedy,23,0.02,3200,63
instance-1,epsilon-greedy,24,0.02,3200,63
instance-1,epsilon-greedy,25,0.02,3200,23
instance-1,epsilon-greedy,26,0.02,3200,352
instance-1,epsilon-greedy,27,0.02,3200,69
instance-1,epsilon-greedy,28,0.02,3200,33
instance-1,epsilon-greedy,29,0.02,3200,72
instance-1,epsilon-greedy,30,0.02,3200,38
instance-1,epsilon-greedy,31,0.02,3200,111
instance-1,epsilon-greedy,32,0.02,3200,58
instance-1,epsilon-greedy,33,0.02,3200,43
instance-1,epsilon-greedy,34,0.02,3200,104
instance-1,epsilon-greedy,35,0.02,3200,33
instance-1,epsilon-greedy,36,0.02,3200,89
instance-1,epsilon-greedy,37,0.02,3200,32
instance-1,epsilon-greedy,38,0.02,3200,5
instance-1,epsilon-greedy,39,0.02,3200,-10
instance-1,epsilon-greedy,40,0.02,3200,40
instance-1,epsilon-greedy,41,0.02,3200,114
instance-1,epsilon-greedy,42,0.02,3200,137
instance-1,epsilon-greedy,43,0.02,3200,13
instance-1,epsilon-greedy,44,0.02,3200,42
instance-1,epsilon-greedy,45,0.02,3200,48
instance-1,epsilon-greedy,46,0.02,3200,-3
instance-1,epsilon-greedy,47,0.02,3200,145
instance-1,epsilon-greedy,48,0.02,3200,-2
instance-1,epsilon-greedy,49,0.02,3200,69
instance-1,epsilon-greedy,0,0.02,12800,88
instance-1,epsilon-greedy,1,0.02,12800,63
instance-1,epsilon-greedy,2,0.02,12800,97
instance-1,epsilon-greedy,3,0.02,12800,163
instance-1,epsilon-greedy,4,0.02,12800,23
instance-1,epsilon-greedy,5,0.02,12800,81
instance-1,epsilon-greedy,6,0.02,12800,46
instance-1,epsilon-greedy,7,0.02,12800,58
instance-1,epsilon-greedy,8,0.02,12800,36
instance-1,epsilon-greedy,9,0.02,12800,52
instance-1,epsilon-greedy,10,0.02,12800,71
instance-1,epsilon-greedy,11,0.02,12800,108
instance-1,epsilon-greedy,12,0.02,12800,64
instance-1,epsilon-greedy,13,0.02,12800,328
